Day,Month,Year,Description,Category,Value,Balance
14,11,2013,Civic Shop,,9,1025
15,11,2013,BRGAS-Electricity,Bills,38,987
15,11,2013,BRGAS-Gas,Bills,79,908
15,11,2013,Waitrose,Groceries,80,828
15,11,2013,Wild Bean Cafe,Eating Out,1,827
15,11,2013,McDonalds,Eating Out,6,821
16,11,2013,LBS Council Tax,Bills,50,771
16,11,2013,Scott's Restaurant,Eating Out,50,721
16,11,2013,ATM Cash Withdrawal,General,20,701
17,11,2013,ATM Cash Withdrawal,General,10,691
18,11,2013,South West Trains,Transport,34,657
18,11,2013,Costa Coffee,Eating Out,1,656
18,11,2013,McDonalds,Eating Out,4,652
19,11,2013,Costa Coffee,Eating Out,2,650
19,11,2013,Chicken Cottage,Eating Out,4,646
19,11,2013,ATM Cash Withdrawal,General,10,636
20,11,2013,VIRGIN MEDIA PYMTS,Bills,46,590
20,11,2013,Wild Bean Cafe,Eating Out,2,588
21,11,2013,Starbucks Coffee,Eating Out,1,587
22,11,2013,Tescos,Groceries,81,506
23,11,2013,Fabric Club,Eating Out,16,490
23,11,2013,Fabric Club,Eating Out,6,484
24,11,2013,O2,Bills,35,449
24,11,2013,Dominos Pizza,Eating Out,31,418
25,11,2013,South West Trains,Transport,31,387
25,11,2013,Wild Bean Cafe,Eating Out,2,385
25,11,2013,Paying back James,,6,379
26,11,2013,Starbucks Coffee,Eating Out,2,377
27,11,2013,Caffe Nero,Eating Out,2,375
27,11,2013,Greggs,Eating Out,8,367
27,11,2013,ATM Cash Withdrawal,General,10,357
28,11,2013,Greggs,Eating Out,5,352
29,11,2013,Waitrose,Groceries,70,282
29,11,2013,Wild Bean Cafe,Eating Out,2,280
29,11,2013,Subway,Eating Out,4,276
1,12,2013,Rhino Sports salary,General,1700,1976
1,12,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,46,1930
2,12,2013,South West Trains,Transport,25,1905
2,12,2013,Caffe Nero,Eating Out,1,1904
3,12,2013,Subway,Eating Out,4,1900
4,12,2013,Caffe Nero,Eating Out,2,1898
4,12,2013,Chicken Cottage,Eating Out,8,1890
4,12,2013,ATM Cash Withdrawal,General,10,1880
5,12,2013,Starbucks Coffee,Eating Out,1,1879
5,12,2013,Pret A Manger,Eating Out,4,1875
6,12,2013,Morrisons,Groceries,59,1816
6,12,2013,Caffe Nero,Eating Out,1,1815
6,12,2013,Chicken Cottage,Eating Out,5,1810
7,12,2013,Cubit and West rent,Rent,550,1260
9,12,2013,South West Trains,Transport,37,1223
9,12,2013,Caffe Nero,Eating Out,2,1221
9,12,2013,ATM Cash Withdrawal,General,10,1211
10,12,2013,Costa Coffee,Eating Out,1,1210
10,12,2013,The West Cornwall Pasty Company,Eating Out,6,1204
11,12,2013,Starbucks Coffee,Eating Out,2,1202
11,12,2013,Subway,Eating Out,7,1195
12,12,2013,Costa Coffee,Eating Out,1,1194
13,12,2013,ASDA,Groceries,64,1130
13,12,2013,Wild Bean Cafe,Eating Out,2,1128
13,12,2013,The West Cornwall Pasty Company,Eating Out,6,1122
13,12,2013,Dominos Pizza,Eating Out,46,1076
13,12,2013,ATM Cash Withdrawal,General,10,1066
14,12,2013,ATM Cash Withdrawal,General,20,1046
15,12,2013,BRGAS-Electricity,Bills,34,1012
15,12,2013,BRGAS-Gas,Bills,40,972
15,12,2013,Scott's Restaurant,Eating Out,39,933
16,12,2013,LBS Council Tax,Bills,50,883
16,12,2013,South West Trains,Transport,34,849
16,12,2013,Starbucks Coffee,Eating Out,1,848
16,12,2013,Pret A Manger,Eating Out,8,840
17,12,2013,Starbucks Coffee,Eating Out,2,838
17,12,2013,Chicken Cottage,Eating Out,7,831
18,12,2013,Caffe Nero,Eating Out,2,829
18,12,2013,Pret A Manger,Eating Out,6,823
18,12,2013,Paying back Julie,,4,819
19,12,2013,Wild Bean Cafe,Eating Out,2,817
20,12,2013,VIRGIN MEDIA PYMTS,Bills,36,781
20,12,2013,Sainsburys,Groceries,70,711
20,12,2013,Wild Bean Cafe,Eating Out,2,709
20,12,2013,Chicken Cottage,Eating Out,8,701
20,12,2013,Ministry of Sound ClubXOYO Club,Eating Out,14,687
20,12,2013,Ministry of Sound ClubXOYO Club,Eating Out,10,677
20,12,2013,Ministry of Sound ClubXOYO Club,Eating Out,15,662
20,12,2013,Ministry of Sound ClubXOYO Club,Eating Out,8,654
20,12,2013,Ministry of Sound ClubXOYO Club,Eating Out,5,649
20,12,2013,Ministry of Sound ClubXOYO Club,Eating Out,12,637
21,12,2013,Scott's Restaurant,Eating Out,29,608
21,12,2013,Paying back Julie,,1,607
23,12,2013,South West Trains,Transport,24,583
23,12,2013,Wild Bean Cafe,Eating Out,2,581
23,12,2013,Greggs,Eating Out,7,574
24,12,2013,O2,Bills,35,539
24,12,2013,Pret A Manger,Eating Out,5,534
24,12,2013,ATM Cash Withdrawal,General,20,514
25,12,2013,Wild Bean Cafe,Eating Out,1,513
26,12,2013,Costa Coffee,Eating Out,1,512
26,12,2013,The West Cornwall Pasty Company,Eating Out,4,508
27,12,2013,Morrisons,Groceries,71,437
27,12,2013,Caffe Nero,Eating Out,2,435
27,12,2013,Anglo restaurant,Eating Out,56,379
27,12,2013,ATM Cash Withdrawal,General,20,359
29,12,2013,Dominos Pizza,Eating Out,54,305
29,12,2013,ATM Cash Withdrawal,General,10,295
29,12,2013,Cheam Service Station,,8,287
30,12,2013,South West Trains,Transport,28,259
30,12,2013,Subway,Eating Out,5,254
30,12,2013,ATM Cash Withdrawal,General,10,244
31,12,2013,Caffe Nero,Eating Out,2,242
31,12,2013,Subway,Eating Out,5,237
1,1,2014,Rhino Sports salary,General,1700,1937
1,1,2014,Wild Bean Cafe,Eating Out,2,1935
2,1,2014,Caffe Nero,Eating Out,1,1934
2,1,2014,Greggs,Eating Out,6,1928
3,1,2014,Waitrose,Groceries,73,1855
3,1,2014,Caffe Nero,Eating Out,1,1854
3,1,2014,Greggs,Eating Out,4,1850
4,1,2014,ATM Cash Withdrawal,General,20,1830
5,1,2014,Dominos Pizza,Eating Out,57,1773
6,1,2014,South West Trains,Transport,27,1746
6,1,2014,Pret A Manger,Eating Out,5,1741
7,1,2014,Cubit and West rent,Rent,550,1191
7,1,2014,Starbucks Coffee,Eating Out,1,1190
7,1,2014,McDonalds,Eating Out,8,1182
8,1,2014,Caffe Nero,Eating Out,1,1181
8,1,2014,Pret A Manger,Eating Out,7,1174
8,1,2014,Tool Shop,,3,1171
9,1,2014,Caffe Nero,Eating Out,2,1169
9,1,2014,Subway,Eating Out,6,1163
10,1,2014,ASDA,Groceries,53,1110
10,1,2014,Caffe Nero,Eating Out,2,1108
10,1,2014,Subway,Eating Out,5,1103
10,1,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,33,1070
12,1,2014,Cheam Service Station,,1,1069
13,1,2014,South West Trains,Transport,24,1045
13,1,2014,Wild Bean Cafe,Eating Out,2,1043
13,1,2014,ATM Cash Withdrawal,General,20,1023
14,1,2014,Caffe Nero,Eating Out,2,1021
15,1,2014,BRGAS-Electricity,Bills,53,968
15,1,2014,BRGAS-Gas,Bills,36,932
15,1,2014,Costa Coffee,Eating Out,1,931
15,1,2014,Subway,Eating Out,6,925
15,1,2014,Red Shop,,3,922
16,1,2014,LBS Council Tax,Bills,50,872
16,1,2014,Starbucks Coffee,Eating Out,1,871
16,1,2014,The West Cornwall Pasty Company,Eating Out,8,863
17,1,2014,ASDA,Groceries,84,779
17,1,2014,Pret A Manger,Eating Out,7,772
19,1,2014,Pizza Express,Eating Out,29,743
20,1,2014,VIRGIN MEDIA PYMTS,Bills,30,713
20,1,2014,South West Trains,Transport,28,685
20,1,2014,Starbucks Coffee,Eating Out,2,683
21,1,2014,Caffe Nero,Eating Out,2,681
21,1,2014,McDonalds,Eating Out,5,676
22,1,2014,Pret A Manger,Eating Out,6,670
22,1,2014,ATM Cash Withdrawal,General,10,660
23,1,2014,Starbucks Coffee,Eating Out,2,658
23,1,2014,The West Cornwall Pasty Company,Eating Out,5,653
24,1,2014,O2,Bills,30,623
24,1,2014,Tescos,Groceries,86,537
24,1,2014,Caffe Nero,Eating Out,1,536
24,1,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,55,481
24,1,2014,ATM Cash Withdrawal,General,10,471
25,1,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,24,447
27,1,2014,South West Trains,Transport,24,423
27,1,2014,Starbucks Coffee,Eating Out,2,421
28,1,2014,Starbucks Coffee,Eating Out,1,420
28,1,2014,Pret A Manger,Eating Out,7,413
28,1,2014,ATM Cash Withdrawal,General,10,403
29,1,2014,Wild Bean Cafe,Eating Out,1,402
29,1,2014,Pret A Manger,Eating Out,4,398
30,1,2014,The West Cornwall Pasty Company,Eating Out,7,391
31,1,2014,Morrisons,Groceries,70,321
1,2,2014,Rhino Sports salary,General,1700,2021
1,2,2014,Pizza Express,Eating Out,44,1977
1,2,2014,ATM Cash Withdrawal,General,20,1957
1,2,2014,Cheam Service Station,,5,1952
2,2,2014,Pizza Express,Eating Out,36,1916
2,2,2014,ATM Cash Withdrawal,General,10,1906
3,2,2014,South West Trains,Transport,35,1871
3,2,2014,Starbucks Coffee,Eating Out,2,1869
3,2,2014,Subway,Eating Out,5,1864
3,2,2014,ATM Cash Withdrawal,General,10,1854
4,2,2014,Costa Coffee,Eating Out,1,1853
4,2,2014,McDonalds,Eating Out,8,1845
4,2,2014,Cheam Service Station,,6,1839
5,2,2014,Caffe Nero,Eating Out,2,1837
5,2,2014,Subway,Eating Out,6,1831
6,2,2014,Wild Bean Cafe,Eating Out,2,1829
6,2,2014,Pret A Manger,Eating Out,7,1822
7,2,2014,Cubit and West rent,Rent,550,1272
7,2,2014,Tescos,Groceries,64,1208
7,2,2014,Caffe Nero,Eating Out,2,1206
7,2,2014,The West Cornwall Pasty Company,Eating Out,5,1201
7,2,2014,Scott's Restaurant,Eating Out,56,1145
7,2,2014,Paying back James,,1,1144
8,2,2014,Pizza Express,Eating Out,38,1106
8,2,2014,ATM Cash Withdrawal,General,20,1086
10,2,2014,South West Trains,Transport,33,1053
10,2,2014,Caffe Nero,Eating Out,2,1051
10,2,2014,Chicken Cottage,Eating Out,7,1044
11,2,2014,Costa Coffee,Eating Out,2,1042
11,2,2014,Greggs,Eating Out,5,1037
11,2,2014,Paying back Julie,,1,1036
12,2,2014,Caffe Nero,Eating Out,1,1035
12,2,2014,Pret A Manger,Eating Out,8,1027
13,2,2014,Costa Coffee,Eating Out,2,1025
13,2,2014,Greggs,Eating Out,4,1021
13,2,2014,ATM Cash Withdrawal,General,10,1011
14,2,2014,Waitrose,Groceries,76,935
14,2,2014,Costa Coffee,Eating Out,1,934
14,2,2014,The West Cornwall Pasty Company,Eating Out,7,927
15,2,2014,BRGAS-Electricity,Bills,42,885
15,2,2014,BRGAS-Gas,Bills,37,848
16,2,2014,LBS Council Tax,Bills,50,798
16,2,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,47,751
17,2,2014,South West Trains,Transport,37,714
17,2,2014,Costa Coffee,Eating Out,2,712
17,2,2014,The West Cornwall Pasty Company,Eating Out,4,708
18,2,2014,ATM Cash Withdrawal,General,10,698
18,2,2014,Civic Shop,,4,694
19,2,2014,Caffe Nero,Eating Out,2,692
19,2,2014,The West Cornwall Pasty Company,Eating Out,7,685
19,2,2014,ATM Cash Withdrawal,General,20,665
20,2,2014,VIRGIN MEDIA PYMTS,Bills,54,611
20,2,2014,Starbucks Coffee,Eating Out,1,610
20,2,2014,The West Cornwall Pasty Company,Eating Out,5,605
21,2,2014,Morrisons,Groceries,43,562
23,2,2014,Pizza Express,Eating Out,46,516
24,2,2014,O2,Bills,30,486
24,2,2014,South West Trains,Transport,28,458
24,2,2014,Wild Bean Cafe,Eating Out,2,456
25,2,2014,ATM Cash Withdrawal,General,20,436
26,2,2014,Caffe Nero,Eating Out,2,434
26,2,2014,McDonalds,Eating Out,4,430
27,2,2014,Wild Bean Cafe,Eating Out,2,428
27,2,2014,ATM Cash Withdrawal,General,20,408
27,2,2014,Cheam Service Station,,2,406
28,2,2014,Morrisons,Groceries,60,346
28,2,2014,Costa Coffee,Eating Out,2,344
28,2,2014,Chicken Cottage,Eating Out,5,339
28,2,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,31,308
28,2,2014,ATM Cash Withdrawal,General,10,298
1,3,2014,Rhino Sports salary,General,1700,1998
1,3,2014,Anglo restaurant,Eating Out,55,1943
2,3,2014,Pizza Express,Eating Out,35,1908
3,3,2014,South West Trains,Transport,32,1876
3,3,2014,Caffe Nero,Eating Out,2,1874
3,3,2014,Chicken Cottage,Eating Out,7,1867
4,3,2014,Wild Bean Cafe,Eating Out,1,1866
4,3,2014,Pret A Manger,Eating Out,8,1858
4,3,2014,ATM Cash Withdrawal,General,10,1848
5,3,2014,Wild Bean Cafe,Eating Out,2,1846
5,3,2014,ATM Cash Withdrawal,General,20,1826
6,3,2014,Starbucks Coffee,Eating Out,2,1824
7,3,2014,Cubit and West rent,Rent,550,1274
7,3,2014,Morrisons,Groceries,89,1185
7,3,2014,Costa Coffee,Eating Out,2,1183
7,3,2014,Pret A Manger,Eating Out,8,1175
8,3,2014,Red Shop,,3,1172
9,3,2014,Pizza Express,Eating Out,25,1147
9,3,2014,ATM Cash Withdrawal,General,10,1137
10,3,2014,South West Trains,Transport,34,1103
10,3,2014,Costa Coffee,Eating Out,2,1101
10,3,2014,Subway,Eating Out,8,1093
11,3,2014,Starbucks Coffee,Eating Out,2,1091
11,3,2014,The West Cornwall Pasty Company,Eating Out,8,1083
12,3,2014,Costa Coffee,Eating Out,2,1081
12,3,2014,McDonalds,Eating Out,7,1074
12,3,2014,Tool Tec,,2,1072
13,3,2014,The West Cornwall Pasty Company,Eating Out,6,1066
14,3,2014,Morrisons,Groceries,44,1022
14,3,2014,Costa Coffee,Eating Out,2,1020
14,3,2014,Pret A Manger,Eating Out,5,1015
14,3,2014,ATM Cash Withdrawal,General,10,1005
14,3,2014,Tool Tec,,9,996
15,3,2014,BRGAS-Electricity,Bills,23,973
15,3,2014,BRGAS-Gas,Bills,42,931
16,3,2014,LBS Council Tax,Bills,50,881
17,3,2014,South West Trains,Transport,34,847
17,3,2014,Starbucks Coffee,Eating Out,2,845
17,3,2014,Pret A Manger,Eating Out,7,838
18,3,2014,Starbucks Coffee,Eating Out,2,836
19,3,2014,Wild Bean Cafe,Eating Out,2,834
20,3,2014,VIRGIN MEDIA PYMTS,Bills,58,776
20,3,2014,Caffe Nero,Eating Out,2,774
20,3,2014,ATM Cash Withdrawal,General,10,764
21,3,2014,ASDA,Groceries,74,690
21,3,2014,Subway,Eating Out,8,682
21,3,2014,Tool Tec,,8,674
24,3,2014,O2,Bills,37,637
24,3,2014,South West Trains,Transport,25,612
24,3,2014,Caffe Nero,Eating Out,2,610
25,3,2014,Starbucks Coffee,Eating Out,1,609
25,3,2014,Pret A Manger,Eating Out,8,601
26,3,2014,Wild Bean Cafe,Eating Out,2,599
26,3,2014,ATM Cash Withdrawal,General,20,579
27,3,2014,ATM Cash Withdrawal,General,20,559
28,3,2014,ASDA,Groceries,49,510
28,3,2014,Caffe Nero,Eating Out,2,508
28,3,2014,Greggs,Eating Out,8,500
29,3,2014,ATM Cash Withdrawal,General,20,480
30,3,2014,Dominos Pizza,Eating Out,46,434
30,3,2014,Tool Tec,,2,432
31,3,2014,South West Trains,Transport,27,405
31,3,2014,Starbucks Coffee,Eating Out,2,403
31,3,2014,The West Cornwall Pasty Company,Eating Out,7,396
1,4,2014,Rhino Sports salary,General,1700,2096
1,4,2014,Caffe Nero,Eating Out,2,2094
1,4,2014,Greggs,Eating Out,5,2089
2,4,2014,Wild Bean Cafe,Eating Out,2,2087
2,4,2014,Greggs,Eating Out,4,2083
2,4,2014,ATM Cash Withdrawal,General,20,2063
2,4,2014,Paying back James,,6,2057
3,4,2014,Caffe Nero,Eating Out,2,2055
3,4,2014,Pret A Manger,Eating Out,4,2051
4,4,2014,Sainsburys,Groceries,42,2009
4,4,2014,Starbucks Coffee,Eating Out,2,2007
4,4,2014,Pret A Manger,Eating Out,5,2002
5,4,2014,ATM Cash Withdrawal,General,20,1982
6,4,2014,Anglo restaurant,Eating Out,46,1936
6,4,2014,Paying back Julie,,7,1929
7,4,2014,Cubit and West rent,Rent,550,1379
7,4,2014,South West Trains,Transport,30,1349
7,4,2014,Wild Bean Cafe,Eating Out,1,1348
8,4,2014,Pret A Manger,Eating Out,7,1341
8,4,2014,ATM Cash Withdrawal,General,10,1331
9,4,2014,Starbucks Coffee,Eating Out,2,1329
9,4,2014,ATM Cash Withdrawal,General,10,1319
11,4,2014,Sainsburys,Groceries,43,1276
11,4,2014,Costa Coffee,Eating Out,1,1275
11,4,2014,Greggs,Eating Out,6,1269
14,4,2014,South West Trains,Transport,37,1232
14,4,2014,Wild Bean Cafe,Eating Out,2,1230
14,4,2014,McDonalds,Eating Out,5,1225
14,4,2014,ATM Cash Withdrawal,General,20,1205
15,4,2014,BRGAS-Electricity,Bills,40,1165
15,4,2014,BRGAS-Gas,Bills,39,1126
15,4,2014,Wild Bean Cafe,Eating Out,1,1125
15,4,2014,Chicken Cottage,Eating Out,5,1120
16,4,2014,LBS Council Tax,Bills,50,1070
16,4,2014,Costa Coffee,Eating Out,2,1068
16,4,2014,McDonalds,Eating Out,5,1063
16,4,2014,ATM Cash Withdrawal,General,10,1053
17,4,2014,Costa Coffee,Eating Out,1,1052
18,4,2014,ASDA,Groceries,64,988
18,4,2014,Wild Bean Cafe,Eating Out,2,986
18,4,2014,Greggs,Eating Out,6,980
18,4,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,52,928
19,4,2014,Scott's Restaurant,Eating Out,57,871
19,4,2014,Tool Tec,,6,865
20,4,2014,VIRGIN MEDIA PYMTS,Bills,34,831
20,4,2014,Scott's Restaurant,Eating Out,30,801
21,4,2014,South West Trains,Transport,33,768
21,4,2014,Caffe Nero,Eating Out,1,767
21,4,2014,The West Cornwall Pasty Company,Eating Out,5,762
21,4,2014,ATM Cash Withdrawal,General,20,742
22,4,2014,Caffe Nero,Eating Out,1,741
22,4,2014,Chicken Cottage,Eating Out,5,736
23,4,2014,Starbucks Coffee,Eating Out,2,734
23,4,2014,Chicken Cottage,Eating Out,5,729
24,4,2014,O2,Bills,30,699
24,4,2014,Caffe Nero,Eating Out,1,698
24,4,2014,Chicken Cottage,Eating Out,6,692
25,4,2014,Morrisons,Groceries,89,603
25,4,2014,McDonalds,Eating Out,6,597
26,4,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,44,553
28,4,2014,South West Trains,Transport,28,525
29,4,2014,Caffe Nero,Eating Out,2,523
29,4,2014,Pret A Manger,Eating Out,8,515
30,4,2014,ATM Cash Withdrawal,General,10,505
1,5,2014,Rhino Sports salary,General,1700,2205
2,5,2014,ASDA,Groceries,44,2161
2,5,2014,McDonalds,Eating Out,5,2156
4,5,2014,Pizza Express,Eating Out,28,2128
5,5,2014,South West Trains,Transport,35,2093
5,5,2014,Caffe Nero,Eating Out,1,2092
6,5,2014,Wild Bean Cafe,Eating Out,2,2090
6,5,2014,Greggs,Eating Out,4,2086
7,5,2014,Cubit and West rent,Rent,550,1536
8,5,2014,Wild Bean Cafe,Eating Out,2,1534
8,5,2014,Pret A Manger,Eating Out,7,1527
9,5,2014,Sainsburys,Groceries,80,1447
9,5,2014,Costa Coffee,Eating Out,2,1445
11,5,2014,ATM Cash Withdrawal,General,10,1435
12,5,2014,South West Trains,Transport,29,1406
12,5,2014,Costa Coffee,Eating Out,1,1405
12,5,2014,Chicken Cottage,Eating Out,7,1398
12,5,2014,ATM Cash Withdrawal,General,10,1388
13,5,2014,Starbucks Coffee,Eating Out,2,1386
13,5,2014,Chicken Cottage,Eating Out,6,1380
14,5,2014,Starbucks Coffee,Eating Out,1,1379
15,5,2014,BRGAS-Electricity,Bills,39,1340
15,5,2014,BRGAS-Gas,Bills,27,1313
15,5,2014,Chicken Cottage,Eating Out,7,1306
16,5,2014,LBS Council Tax,Bills,50,1256
16,5,2014,ASDA,Groceries,45,1211
16,5,2014,Wild Bean Cafe,Eating Out,2,1209
16,5,2014,The West Cornwall Pasty Company,Eating Out,4,1205
16,5,2014,Heaven Club,Eating Out,14,1191
16,5,2014,Heaven Club,Eating Out,7,1184
16,5,2014,Heaven Club,Eating Out,14,1170
16,5,2014,Scott's Restaurant,Eating Out,54,1116
17,5,2014,Pizza Express,Eating Out,29,1087
18,5,2014,Dominos Pizza,Eating Out,44,1043
19,5,2014,South West Trains,Transport,25,1018
19,5,2014,Costa Coffee,Eating Out,2,1016
20,5,2014,VIRGIN MEDIA PYMTS,Bills,47,969
20,5,2014,Caffe Nero,Eating Out,1,968
20,5,2014,ATM Cash Withdrawal,General,20,948
21,5,2014,Costa Coffee,Eating Out,1,947
21,5,2014,Pret A Manger,Eating Out,6,941
22,5,2014,Wild Bean Cafe,Eating Out,1,940
22,5,2014,Pret A Manger,Eating Out,6,934
23,5,2014,Sainsburys,Groceries,89,845
23,5,2014,Wild Bean Cafe,Eating Out,2,843
23,5,2014,ATM Cash Withdrawal,General,20,823
24,5,2014,O2,Bills,32,791
24,5,2014,Dominos Pizza,Eating Out,40,751
26,5,2014,South West Trains,Transport,31,720
26,5,2014,Costa Coffee,Eating Out,2,718
26,5,2014,The West Cornwall Pasty Company,Eating Out,5,713
26,5,2014,ATM Cash Withdrawal,General,10,703
27,5,2014,Wild Bean Cafe,Eating Out,2,701
28,5,2014,Costa Coffee,Eating Out,1,700
28,5,2014,Subway,Eating Out,4,696
29,5,2014,Wild Bean Cafe,Eating Out,2,694
29,5,2014,ATM Cash Withdrawal,General,10,684
29,5,2014,Paying back Julie,,4,680
30,5,2014,Sainsburys,Groceries,54,626
30,5,2014,The West Cornwall Pasty Company,Eating Out,6,620
31,5,2014,ATM Cash Withdrawal,General,20,600
1,6,2014,Rhino Sports salary,General,1700,2300
1,6,2014,ATM Cash Withdrawal,General,20,2280
2,6,2014,South West Trains,Transport,25,2255
2,6,2014,Wild Bean Cafe,Eating Out,1,2254
2,6,2014,Pret A Manger,Eating Out,4,2250
2,6,2014,ATM Cash Withdrawal,General,20,2230
3,6,2014,Subway,Eating Out,5,2225
3,6,2014,ATM Cash Withdrawal,General,20,2205
5,6,2014,ATM Cash Withdrawal,General,20,2185
6,6,2014,Morrisons,Groceries,55,2130
6,6,2014,Starbucks Coffee,Eating Out,2,2128
6,6,2014,Greggs,Eating Out,4,2124
6,6,2014,ATM Cash Withdrawal,General,20,2104
7,6,2014,Cubit and West rent,Rent,550,1554
8,6,2014,Pizza Express,Eating Out,41,1513
9,6,2014,South West Trains,Transport,26,1487
9,6,2014,Caffe Nero,Eating Out,2,1485
9,6,2014,Cheam Service Station,,9,1476
10,6,2014,Wild Bean Cafe,Eating Out,1,1475
10,6,2014,ATM Cash Withdrawal,General,10,1465
11,6,2014,Starbucks Coffee,Eating Out,1,1464
12,6,2014,Costa Coffee,Eating Out,1,1463
12,6,2014,Paying back Julie,,6,1457
13,6,2014,Tescos,Groceries,69,1388
13,6,2014,Costa Coffee,Eating Out,2,1386
13,6,2014,The West Cornwall Pasty Company,Eating Out,5,1381
13,6,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,42,1339
13,6,2014,Tool Shop,,6,1333
15,6,2014,BRGAS-Electricity,Bills,39,1294
15,6,2014,BRGAS-Gas,Bills,44,1250
15,6,2014,Dominos Pizza,Eating Out,53,1197
15,6,2014,Tool Tec,,1,1196
16,6,2014,LBS Council Tax,Bills,50,1146
16,6,2014,South West Trains,Transport,37,1109
16,6,2014,Starbucks Coffee,Eating Out,2,1107
16,6,2014,Pret A Manger,Eating Out,8,1099
17,6,2014,Wild Bean Cafe,Eating Out,1,1098
17,6,2014,Pret A Manger,Eating Out,5,1093
18,6,2014,Wild Bean Cafe,Eating Out,1,1092
18,6,2014,The West Cornwall Pasty Company,Eating Out,5,1087
19,6,2014,Caffe Nero,Eating Out,2,1085
19,6,2014,Pret A Manger,Eating Out,6,1079
19,6,2014,ATM Cash Withdrawal,General,10,1069
20,6,2014,VIRGIN MEDIA PYMTS,Bills,43,1026
20,6,2014,ASDA,Groceries,54,972
20,6,2014,Chicken Cottage,Eating Out,8,964
22,6,2014,Scott's Restaurant,Eating Out,53,911
23,6,2014,South West Trains,Transport,33,878
23,6,2014,Wild Bean Cafe,Eating Out,1,877
23,6,2014,Subway,Eating Out,4,873
24,6,2014,O2,Bills,37,836
24,6,2014,Starbucks Coffee,Eating Out,1,835
24,6,2014,McDonalds,Eating Out,5,830
24,6,2014,Paying back Julie,,2,828
25,6,2014,Wild Bean Cafe,Eating Out,2,826
25,6,2014,Chicken Cottage,Eating Out,4,822
25,6,2014,ATM Cash Withdrawal,General,20,802
26,6,2014,Starbucks Coffee,Eating Out,1,801
26,6,2014,McDonalds,Eating Out,8,793
26,6,2014,Red Shop,,8,785
27,6,2014,Tescos,Groceries,71,714
27,6,2014,Caffe Nero,Eating Out,1,713
27,6,2014,Pret A Manger,Eating Out,6,707
27,6,2014,ATM Cash Withdrawal,General,10,697
28,6,2014,Anglo restaurant,Eating Out,53,644
30,6,2014,South West Trains,Transport,28,616
30,6,2014,Costa Coffee,Eating Out,2,614
30,6,2014,Chicken Cottage,Eating Out,7,607
30,6,2014,ATM Cash Withdrawal,General,20,587
1,7,2014,Rhino Sports salary,General,1700,2287
2,7,2014,Caffe Nero,Eating Out,1,2286
4,7,2014,Waitrose,Groceries,44,2242
4,7,2014,Wild Bean Cafe,Eating Out,2,2240
4,7,2014,Chicken Cottage,Eating Out,8,2232
4,7,2014,Dominos Pizza,Eating Out,40,2192
6,7,2014,Pizza Express,Eating Out,29,2163
7,7,2014,Cubit and West rent,Rent,550,1613
7,7,2014,South West Trains,Transport,24,1589
7,7,2014,Starbucks Coffee,Eating Out,2,1587
7,7,2014,The West Cornwall Pasty Company,Eating Out,7,1580
7,7,2014,Cheam Service Station,,4,1576
8,7,2014,Caffe Nero,Eating Out,2,1574
8,7,2014,The West Cornwall Pasty Company,Eating Out,4,1570
9,7,2014,Starbucks Coffee,Eating Out,1,1569
10,7,2014,Costa Coffee,Eating Out,2,1567
10,7,2014,Pret A Manger,Eating Out,6,1561
10,7,2014,Paying back James,,5,1556
11,7,2014,Morrisons,Groceries,81,1475
11,7,2014,Starbucks Coffee,Eating Out,2,1473
11,7,2014,Dominos Pizza,Eating Out,52,1421
11,7,2014,ATM Cash Withdrawal,General,20,1401
14,7,2014,South West Trains,Transport,25,1376
14,7,2014,Costa Coffee,Eating Out,1,1375
14,7,2014,Subway,Eating Out,4,1371
15,7,2014,BRGAS-Electricity,Bills,32,1339
15,7,2014,BRGAS-Gas,Bills,32,1307
15,7,2014,Costa Coffee,Eating Out,2,1305
16,7,2014,LBS Council Tax,Bills,50,1255
16,7,2014,Caffe Nero,Eating Out,2,1253
16,7,2014,ATM Cash Withdrawal,General,20,1233
17,7,2014,Wild Bean Cafe,Eating Out,2,1231
17,7,2014,Subway,Eating Out,8,1223
18,7,2014,Sainsburys,Groceries,52,1171
18,7,2014,Starbucks Coffee,Eating Out,2,1169
18,7,2014,Greggs,Eating Out,7,1162
18,7,2014,Heaven Club,Eating Out,15,1147
18,7,2014,Heaven Club,Eating Out,6,1141
18,7,2014,Heaven Club,Eating Out,9,1132
18,7,2014,Heaven Club,Eating Out,16,1116
19,7,2014,Ministry of Sound ClubXOYO Club,Eating Out,7,1109
19,7,2014,Ministry of Sound ClubXOYO Club,Eating Out,15,1094
19,7,2014,Ministry of Sound ClubXOYO Club,Eating Out,5,1089
19,7,2014,Ministry of Sound ClubXOYO Club,Eating Out,5,1084
20,7,2014,VIRGIN MEDIA PYMTS,Bills,54,1030
