Day,Month,Year,Description,Category,Value,Balance
6,12,2013,Pret A Manger,Eating Out,5,1486
6,12,2013,Scott's Restaurant,Eating Out,52,1434
7,12,2013,Cubit and West rent,Rent,550,884
7,12,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,36,848
8,12,2013,Dominos Pizza,Eating Out,41,807
9,12,2013,South West Trains,Transport,24,783
9,12,2013,Starbucks Coffee,Eating Out,1,782
9,12,2013,Greggs,Eating Out,6,776
9,12,2013,ATM Cash Withdrawal,General,10,766
10,12,2013,The West Cornwall Pasty Company,Eating Out,6,760
11,12,2013,Costa Coffee,Eating Out,2,758
11,12,2013,Chicken Cottage,Eating Out,7,751
11,12,2013,ATM Cash Withdrawal,General,10,741
12,12,2013,Wild Bean Cafe,Eating Out,1,740
12,12,2013,The West Cornwall Pasty Company,Eating Out,5,735
13,12,2013,Waitrose,Groceries,71,664
13,12,2013,Costa Coffee,Eating Out,2,662
13,12,2013,The West Cornwall Pasty Company,Eating Out,6,656
13,12,2013,ATM Cash Withdrawal,General,20,636
14,12,2013,Ministry of Sound ClubXOYO Club,Eating Out,9,627
14,12,2013,Ministry of Sound ClubXOYO Club,Eating Out,5,622
14,12,2013,Ministry of Sound ClubXOYO Club,Eating Out,16,606
14,12,2013,Ministry of Sound ClubXOYO Club,Eating Out,6,600
14,12,2013,Pizza Express,Eating Out,25,575
15,12,2013,BRGAS-Electricity,Bills,44,531
15,12,2013,BRGAS-Gas,Bills,32,499
16,12,2013,LBS Council Tax,Bills,50,449
16,12,2013,South West Trains,Transport,37,412
16,12,2013,Subway,Eating Out,7,405
17,12,2013,Starbucks Coffee,Eating Out,1,404
17,12,2013,The West Cornwall Pasty Company,Eating Out,5,399
18,12,2013,The West Cornwall Pasty Company,Eating Out,7,392
18,12,2013,ATM Cash Withdrawal,General,10,382
19,12,2013,Caffe Nero,Eating Out,2,380
19,12,2013,Subway,Eating Out,4,376
19,12,2013,ATM Cash Withdrawal,General,10,366
20,12,2013,VIRGIN MEDIA PYMTS,Bills,38,328
20,12,2013,Morrisons,Groceries,56,272
20,12,2013,Greggs,Eating Out,7,265
20,12,2013,Pizza Express,Eating Out,52,213
20,12,2013,ATM Cash Withdrawal,General,10,203
21,12,2013,Heaven Club,Eating Out,14,189
21,12,2013,Anglo restaurant,Eating Out,44,145
21,12,2013,ATM Cash Withdrawal,General,20,125
23,12,2013,South West Trains,Transport,30,95
23,12,2013,Caffe Nero,Eating Out,2,93
23,12,2013,Pret A Manger,Eating Out,4,89
24,12,2013,O2,Bills,30,59
25,12,2013,Caffe Nero,Eating Out,2,57
25,12,2013,Greggs,Eating Out,7,50
26,12,2013,Costa Coffee,Eating Out,2,48
26,12,2013,Greggs,Eating Out,5,43
27,12,2013,Waitrose,Groceries,46,-3
27,12,2013,Costa Coffee,Eating Out,2,-5
27,12,2013,Pret A Manger,Eating Out,6,-11
27,12,2013,ATM Cash Withdrawal,General,10,-21
29,12,2013,Paying back Julie,,5,-26
30,12,2013,South West Trains,Transport,37,-63
30,12,2013,Costa Coffee,Eating Out,2,-65
30,12,2013,Subway,Eating Out,5,-70
30,12,2013,ATM Cash Withdrawal,General,20,-90
31,12,2013,McDonalds,Eating Out,5,-95
31,12,2013,Cheam Service Station,,1,-96
1,1,2014,Rhino Sports salary,General,1700,1604
1,1,2014,Starbucks Coffee,Eating Out,1,1603
1,1,2014,ATM Cash Withdrawal,General,20,1583
1,1,2014,Civic Shop,,3,1580
2,1,2014,Caffe Nero,Eating Out,1,1579
2,1,2014,The West Cornwall Pasty Company,Eating Out,4,1575
2,1,2014,Red Shop,,4,1571
3,1,2014,Tescos,Groceries,59,1512
3,1,2014,Chicken Cottage,Eating Out,8,1504
3,1,2014,Anglo restaurant,Eating Out,49,1455
6,1,2014,South West Trains,Transport,36,1419
6,1,2014,Wild Bean Cafe,Eating Out,2,1417
6,1,2014,The West Cornwall Pasty Company,Eating Out,4,1413
7,1,2014,Cubit and West rent,Rent,550,863
7,1,2014,The West Cornwall Pasty Company,Eating Out,6,857
7,1,2014,ATM Cash Withdrawal,General,10,847
8,1,2014,Wild Bean Cafe,Eating Out,2,845
8,1,2014,The West Cornwall Pasty Company,Eating Out,7,838
8,1,2014,Red Shop,,4,834
9,1,2014,Starbucks Coffee,Eating Out,2,832
9,1,2014,ATM Cash Withdrawal,General,20,812
10,1,2014,ASDA,Groceries,69,743
10,1,2014,The West Cornwall Pasty Company,Eating Out,7,736
10,1,2014,ATM Cash Withdrawal,General,20,716
11,1,2014,Tool Shop,,7,709
12,1,2014,Tool Tec,,8,701
13,1,2014,South West Trains,Transport,28,673
13,1,2014,Starbucks Coffee,Eating Out,2,671
14,1,2014,Starbucks Coffee,Eating Out,2,669
14,1,2014,Greggs,Eating Out,7,662
14,1,2014,ATM Cash Withdrawal,General,10,652
15,1,2014,BRGAS-Electricity,Bills,47,605
15,1,2014,BRGAS-Gas,Bills,76,529
16,1,2014,LBS Council Tax,Bills,50,479
16,1,2014,Costa Coffee,Eating Out,1,478
16,1,2014,The West Cornwall Pasty Company,Eating Out,7,471
16,1,2014,ATM Cash Withdrawal,General,10,461
16,1,2014,Civic Shop,,1,460
17,1,2014,Tescos,Groceries,73,387
17,1,2014,Starbucks Coffee,Eating Out,2,385
17,1,2014,Chicken Cottage,Eating Out,4,381
17,1,2014,Tool Shop,,1,380
20,1,2014,VIRGIN MEDIA PYMTS,Bills,55,325
20,1,2014,South West Trains,Transport,27,298
20,1,2014,Caffe Nero,Eating Out,2,296
20,1,2014,The West Cornwall Pasty Company,Eating Out,4,292
21,1,2014,Costa Coffee,Eating Out,2,290
21,1,2014,Subway,Eating Out,8,282
21,1,2014,ATM Cash Withdrawal,General,20,262
22,1,2014,Costa Coffee,Eating Out,1,261
22,1,2014,ATM Cash Withdrawal,General,20,241
23,1,2014,Costa Coffee,Eating Out,2,239
23,1,2014,The West Cornwall Pasty Company,Eating Out,4,235
24,1,2014,O2,Bills,35,200
24,1,2014,ASDA,Groceries,89,111
24,1,2014,The West Cornwall Pasty Company,Eating Out,5,106
26,1,2014,ATM Cash Withdrawal,General,20,86
27,1,2014,South West Trains,Transport,37,49
27,1,2014,The West Cornwall Pasty Company,Eating Out,6,43
27,1,2014,ATM Cash Withdrawal,General,20,23
28,1,2014,ATM Cash Withdrawal,General,20,3
29,1,2014,Costa Coffee,Eating Out,1,2
30,1,2014,Costa Coffee,Eating Out,2,0
31,1,2014,Waitrose,Groceries,54,-54
31,1,2014,Costa Coffee,Eating Out,1,-55
31,1,2014,Paying back James,,7,-62
1,2,2014,Rhino Sports salary,General,1700,1638
2,2,2014,Pizza Express,Eating Out,35,1603
3,2,2014,South West Trains,Transport,26,1577
3,2,2014,Starbucks Coffee,Eating Out,2,1575
3,2,2014,Paying back James,,3,1572
4,2,2014,Chicken Cottage,Eating Out,5,1567
5,2,2014,Starbucks Coffee,Eating Out,1,1566
5,2,2014,Chicken Cottage,Eating Out,8,1558
5,2,2014,ATM Cash Withdrawal,General,10,1548
6,2,2014,Starbucks Coffee,Eating Out,2,1546
6,2,2014,Subway,Eating Out,8,1538
6,2,2014,ATM Cash Withdrawal,General,20,1518
7,2,2014,Cubit and West rent,Rent,550,968
7,2,2014,Waitrose,Groceries,74,894
7,2,2014,Caffe Nero,Eating Out,1,893
7,2,2014,Heaven Club,Eating Out,5,888
7,2,2014,Heaven Club,Eating Out,6,882
7,2,2014,Heaven Club,Eating Out,5,877
7,2,2014,Heaven Club,Eating Out,16,861
7,2,2014,Heaven Club,Eating Out,12,849
7,2,2014,Heaven Club,Eating Out,14,835
7,2,2014,ATM Cash Withdrawal,General,10,825
8,2,2014,Red Shop,,6,819
9,2,2014,Tool Shop,,9,810
10,2,2014,South West Trains,Transport,33,777
10,2,2014,Starbucks Coffee,Eating Out,1,776
11,2,2014,Wild Bean Cafe,Eating Out,2,774
11,2,2014,McDonalds,Eating Out,6,768
12,2,2014,Subway,Eating Out,6,762
13,2,2014,McDonalds,Eating Out,4,758
14,2,2014,Waitrose,Groceries,76,682
14,2,2014,Costa Coffee,Eating Out,2,680
14,2,2014,Anglo restaurant,Eating Out,36,644
15,2,2014,BRGAS-Electricity,Bills,43,601
15,2,2014,BRGAS-Gas,Bills,41,560
16,2,2014,LBS Council Tax,Bills,50,510
17,2,2014,South West Trains,Transport,35,475
17,2,2014,Starbucks Coffee,Eating Out,2,473
17,2,2014,ATM Cash Withdrawal,General,20,453
18,2,2014,Starbucks Coffee,Eating Out,1,452
18,2,2014,The West Cornwall Pasty Company,Eating Out,5,447
19,2,2014,Costa Coffee,Eating Out,2,445
19,2,2014,ATM Cash Withdrawal,General,10,435
20,2,2014,VIRGIN MEDIA PYMTS,Bills,43,392
20,2,2014,Greggs,Eating Out,5,387
21,2,2014,Waitrose,Groceries,65,322
22,2,2014,Tool Shop,,9,313
24,2,2014,O2,Bills,37,276
24,2,2014,South West Trains,Transport,25,251
24,2,2014,Caffe Nero,Eating Out,1,250
24,2,2014,The West Cornwall Pasty Company,Eating Out,7,243
24,2,2014,ATM Cash Withdrawal,General,10,233
25,2,2014,Starbucks Coffee,Eating Out,2,231
25,2,2014,McDonalds,Eating Out,5,226
25,2,2014,ATM Cash Withdrawal,General,10,216
26,2,2014,Caffe Nero,Eating Out,2,214
26,2,2014,Subway,Eating Out,6,208
27,2,2014,Wild Bean Cafe,Eating Out,2,206
28,2,2014,ASDA,Groceries,48,158
28,2,2014,Starbucks Coffee,Eating Out,2,156
28,2,2014,The West Cornwall Pasty Company,Eating Out,4,152
28,2,2014,Cheam Service Station,,4,148
1,3,2014,Rhino Sports salary,General,1700,1848
1,3,2014,Ministry of Sound ClubXOYO Club,Eating Out,14,1834
1,3,2014,Ministry of Sound ClubXOYO Club,Eating Out,15,1819
3,3,2014,South West Trains,Transport,33,1786
3,3,2014,Starbucks Coffee,Eating Out,2,1784
3,3,2014,Greggs,Eating Out,4,1780
4,3,2014,Costa Coffee,Eating Out,1,1779
5,3,2014,Caffe Nero,Eating Out,2,1777
6,3,2014,Costa Coffee,Eating Out,2,1775
6,3,2014,Pret A Manger,Eating Out,8,1767
6,3,2014,Tool Shop,,1,1766
7,3,2014,Cubit and West rent,Rent,550,1216
7,3,2014,Sainsburys,Groceries,79,1137
7,3,2014,Costa Coffee,Eating Out,2,1135
7,3,2014,Greggs,Eating Out,7,1128
7,3,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,33,1095
7,3,2014,Tool Shop,,3,1092
9,3,2014,Dominos Pizza,Eating Out,55,1037
9,3,2014,ATM Cash Withdrawal,General,20,1017
10,3,2014,South West Trains,Transport,31,986
10,3,2014,Caffe Nero,Eating Out,2,984
10,3,2014,Chicken Cottage,Eating Out,6,978
11,3,2014,Caffe Nero,Eating Out,1,977
11,3,2014,McDonalds,Eating Out,5,972
11,3,2014,Civic Shop,,7,965
12,3,2014,Starbucks Coffee,Eating Out,1,964
12,3,2014,McDonalds,Eating Out,4,960
12,3,2014,ATM Cash Withdrawal,General,10,950
13,3,2014,Wild Bean Cafe,Eating Out,1,949
14,3,2014,Tescos,Groceries,66,883
14,3,2014,Costa Coffee,Eating Out,2,881
14,3,2014,Chicken Cottage,Eating Out,5,876
14,3,2014,Pizza Express,Eating Out,46,830
15,3,2014,BRGAS-Electricity,Bills,29,801
15,3,2014,BRGAS-Gas,Bills,22,779
15,3,2014,ATM Cash Withdrawal,General,20,759
16,3,2014,LBS Council Tax,Bills,50,709
16,3,2014,Pizza Express,Eating Out,35,674
17,3,2014,South West Trains,Transport,25,649
17,3,2014,Starbucks Coffee,Eating Out,2,647
17,3,2014,The West Cornwall Pasty Company,Eating Out,7,640
18,3,2014,Wild Bean Cafe,Eating Out,2,638
18,3,2014,ATM Cash Withdrawal,General,10,628
19,3,2014,Caffe Nero,Eating Out,2,626
19,3,2014,McDonalds,Eating Out,7,619
20,3,2014,VIRGIN MEDIA PYMTS,Bills,35,584
20,3,2014,Costa Coffee,Eating Out,2,582
20,3,2014,Pret A Manger,Eating Out,5,577
21,3,2014,Morrisons,Groceries,53,524
21,3,2014,Wild Bean Cafe,Eating Out,2,522
21,3,2014,Subway,Eating Out,4,518
22,3,2014,Fabric Club,Eating Out,6,512
22,3,2014,Fabric Club,Eating Out,7,505
22,3,2014,Fabric Club,Eating Out,14,491
22,3,2014,Fabric Club,Eating Out,13,478
22,3,2014,ATM Cash Withdrawal,General,20,458
23,3,2014,ATM Cash Withdrawal,General,10,448
24,3,2014,O2,Bills,31,417
24,3,2014,South West Trains,Transport,26,391
24,3,2014,Wild Bean Cafe,Eating Out,2,389
24,3,2014,Subway,Eating Out,6,383
25,3,2014,Caffe Nero,Eating Out,1,382
25,3,2014,Civic Shop,,3,379
26,3,2014,Wild Bean Cafe,Eating Out,2,377
26,3,2014,Chicken Cottage,Eating Out,5,372
26,3,2014,ATM Cash Withdrawal,General,20,352
27,3,2014,Caffe Nero,Eating Out,2,350
27,3,2014,Greggs,Eating Out,7,343
28,3,2014,Tescos,Groceries,42,301
28,3,2014,McDonalds,Eating Out,5,296
28,3,2014,Scott's Restaurant,Eating Out,25,271
29,3,2014,The Grand Pub,Eating Out,7,264
29,3,2014,The Grand Pub,Eating Out,15,249
29,3,2014,The Grand Pub,Eating Out,16,233
29,3,2014,Anglo restaurant,Eating Out,25,208
29,3,2014,ATM Cash Withdrawal,General,10,198
30,3,2014,Dominos Pizza,Eating Out,42,156
30,3,2014,ATM Cash Withdrawal,General,20,136
31,3,2014,South West Trains,Transport,33,103
31,3,2014,Caffe Nero,Eating Out,1,102
31,3,2014,McDonalds,Eating Out,4,98
1,4,2014,Rhino Sports salary,General,1700,1798
1,4,2014,ATM Cash Withdrawal,General,10,1788
2,4,2014,Caffe Nero,Eating Out,2,1786
3,4,2014,McDonalds,Eating Out,4,1782
4,4,2014,Waitrose,Groceries,45,1737
4,4,2014,The West Cornwall Pasty Company,Eating Out,8,1729
7,4,2014,Cubit and West rent,Rent,550,1179
7,4,2014,South West Trains,Transport,24,1155
7,4,2014,Subway,Eating Out,4,1151
8,4,2014,Wild Bean Cafe,Eating Out,2,1149
8,4,2014,Chicken Cottage,Eating Out,4,1145
9,4,2014,Wild Bean Cafe,Eating Out,1,1144
9,4,2014,Pret A Manger,Eating Out,7,1137
10,4,2014,Costa Coffee,Eating Out,2,1135
10,4,2014,ATM Cash Withdrawal,General,20,1115
10,4,2014,Tool Shop,,5,1110
11,4,2014,Morrisons,Groceries,85,1025
11,4,2014,Wild Bean Cafe,Eating Out,2,1023
11,4,2014,Greggs,Eating Out,6,1017
13,4,2014,Pizza Express,Eating Out,32,985
13,4,2014,ATM Cash Withdrawal,General,10,975
14,4,2014,South West Trains,Transport,33,942
14,4,2014,Caffe Nero,Eating Out,2,940
14,4,2014,Greggs,Eating Out,5,935
15,4,2014,BRGAS-Electricity,Bills,32,903
15,4,2014,BRGAS-Gas,Bills,24,879
15,4,2014,Wild Bean Cafe,Eating Out,2,877
16,4,2014,LBS Council Tax,Bills,50,827
16,4,2014,Wild Bean Cafe,Eating Out,1,826
16,4,2014,McDonalds,Eating Out,4,822
17,4,2014,McDonalds,Eating Out,6,816
17,4,2014,ATM Cash Withdrawal,General,20,796
18,4,2014,Tescos,Groceries,70,726
18,4,2014,Caffe Nero,Eating Out,2,724
18,4,2014,ATM Cash Withdrawal,General,10,714
18,4,2014,Paying back Julie,,2,712
19,4,2014,The Grand Pub,Eating Out,7,705
19,4,2014,The Grand Pub,Eating Out,8,697
19,4,2014,The Grand Pub,Eating Out,13,684
19,4,2014,The Grand Pub,Eating Out,9,675
19,4,2014,The Grand Pub,Eating Out,12,663
20,4,2014,VIRGIN MEDIA PYMTS,Bills,53,610
20,4,2014,Dominos Pizza,Eating Out,36,574
21,4,2014,South West Trains,Transport,29,545
21,4,2014,Starbucks Coffee,Eating Out,1,544
21,4,2014,McDonalds,Eating Out,5,539
21,4,2014,ATM Cash Withdrawal,General,20,519
22,4,2014,Caffe Nero,Eating Out,1,518
23,4,2014,Wild Bean Cafe,Eating Out,2,516
23,4,2014,Chicken Cottage,Eating Out,6,510
24,4,2014,O2,Bills,33,477
24,4,2014,Wild Bean Cafe,Eating Out,2,475
24,4,2014,Greggs,Eating Out,7,468
24,4,2014,ATM Cash Withdrawal,General,10,458
25,4,2014,ASDA,Groceries,75,383
25,4,2014,Wild Bean Cafe,Eating Out,2,381
25,4,2014,Pret A Manger,Eating Out,5,376
26,4,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,33,343
28,4,2014,South West Trains,Transport,29,314
28,4,2014,Greggs,Eating Out,5,309
28,4,2014,ATM Cash Withdrawal,General,20,289
29,4,2014,Wild Bean Cafe,Eating Out,2,287
29,4,2014,Chicken Cottage,Eating Out,6,281
30,4,2014,Caffe Nero,Eating Out,2,279
30,4,2014,ATM Cash Withdrawal,General,10,269
1,5,2014,Rhino Sports salary,General,1700,1969
1,5,2014,Wild Bean Cafe,Eating Out,1,1968
2,5,2014,Tescos,Groceries,45,1923
2,5,2014,Costa Coffee,Eating Out,2,1921
3,5,2014,ATM Cash Withdrawal,General,20,1901
4,5,2014,Scott's Restaurant,Eating Out,53,1848
4,5,2014,ATM Cash Withdrawal,General,20,1828
5,5,2014,South West Trains,Transport,29,1799
5,5,2014,Greggs,Eating Out,5,1794
6,5,2014,Costa Coffee,Eating Out,1,1793
6,5,2014,Greggs,Eating Out,8,1785
7,5,2014,Cubit and West rent,Rent,550,1235
7,5,2014,Caffe Nero,Eating Out,1,1234
8,5,2014,Starbucks Coffee,Eating Out,2,1232
8,5,2014,Greggs,Eating Out,4,1228
9,5,2014,Morrisons,Groceries,60,1168
9,5,2014,Starbucks Coffee,Eating Out,2,1166
9,5,2014,Greggs,Eating Out,7,1159
9,5,2014,ATM Cash Withdrawal,General,10,1149
10,5,2014,Anglo restaurant,Eating Out,48,1101
12,5,2014,South West Trains,Transport,27,1074
12,5,2014,Caffe Nero,Eating Out,2,1072
12,5,2014,ATM Cash Withdrawal,General,20,1052
13,5,2014,Starbucks Coffee,Eating Out,2,1050
13,5,2014,McDonalds,Eating Out,8,1042
13,5,2014,ATM Cash Withdrawal,General,20,1022
14,5,2014,Caffe Nero,Eating Out,2,1020
15,5,2014,BRGAS-Electricity,Bills,26,994
15,5,2014,BRGAS-Gas,Bills,23,971
15,5,2014,The West Cornwall Pasty Company,Eating Out,6,965
16,5,2014,LBS Council Tax,Bills,50,915
16,5,2014,ASDA,Groceries,72,843
16,5,2014,Costa Coffee,Eating Out,1,842
16,5,2014,McDonalds,Eating Out,6,836
16,5,2014,ATM Cash Withdrawal,General,20,816
17,5,2014,Dominos Pizza,Eating Out,45,771
18,5,2014,Anglo restaurant,Eating Out,58,713
18,5,2014,ATM Cash Withdrawal,General,10,703
19,5,2014,South West Trains,Transport,26,677
19,5,2014,Starbucks Coffee,Eating Out,1,676
19,5,2014,ATM Cash Withdrawal,General,10,666
20,5,2014,VIRGIN MEDIA PYMTS,Bills,28,638
20,5,2014,Greggs,Eating Out,7,631
21,5,2014,Chicken Cottage,Eating Out,5,626
21,5,2014,ATM Cash Withdrawal,General,10,616
22,5,2014,Costa Coffee,Eating Out,1,615
23,5,2014,Morrisons,Groceries,51,564
23,5,2014,Starbucks Coffee,Eating Out,2,562
23,5,2014,McDonalds,Eating Out,8,554
23,5,2014,Scott's Restaurant,Eating Out,42,512
23,5,2014,Tool Tec,,1,511
24,5,2014,O2,Bills,30,481
24,5,2014,Dominos Pizza,Eating Out,53,428
25,5,2014,Anglo restaurant,Eating Out,52,376
26,5,2014,South West Trains,Transport,31,345
26,5,2014,Caffe Nero,Eating Out,2,343
26,5,2014,Pret A Manger,Eating Out,7,336
26,5,2014,ATM Cash Withdrawal,General,20,316
27,5,2014,Costa Coffee,Eating Out,2,314
27,5,2014,Subway,Eating Out,4,310
28,5,2014,Starbucks Coffee,Eating Out,1,309
28,5,2014,Subway,Eating Out,4,305
29,5,2014,Costa Coffee,Eating Out,1,304
29,5,2014,The West Cornwall Pasty Company,Eating Out,6,298
30,5,2014,Morrisons,Groceries,45,253
30,5,2014,Starbucks Coffee,Eating Out,2,251
30,5,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,56,195
30,5,2014,ATM Cash Withdrawal,General,20,175
31,5,2014,ATM Cash Withdrawal,General,20,155
1,6,2014,Rhino Sports salary,General,1700,1855
2,6,2014,South West Trains,Transport,32,1823
2,6,2014,Wild Bean Cafe,Eating Out,2,1821
3,6,2014,Starbucks Coffee,Eating Out,2,1819
3,6,2014,ATM Cash Withdrawal,General,20,1799
4,6,2014,Wild Bean Cafe,Eating Out,2,1797
4,6,2014,McDonalds,Eating Out,6,1791
5,6,2014,Caffe Nero,Eating Out,1,1790
5,6,2014,Pret A Manger,Eating Out,7,1783
5,6,2014,ATM Cash Withdrawal,General,20,1763
6,6,2014,ASDA,Groceries,55,1708
6,6,2014,Starbucks Coffee,Eating Out,2,1706
6,6,2014,Pizza Express,Eating Out,56,1650
7,6,2014,Cubit and West rent,Rent,550,1100
7,6,2014,Fabric Club,Eating Out,16,1084
7,6,2014,Fabric Club,Eating Out,16,1068
7,6,2014,Fabric Club,Eating Out,9,1059
8,6,2014,Dominos Pizza,Eating Out,39,1020
8,6,2014,ATM Cash Withdrawal,General,10,1010
8,6,2014,Civic Shop,,7,1003
9,6,2014,South West Trains,Transport,24,979
9,6,2014,Starbucks Coffee,Eating Out,2,977
9,6,2014,Greggs,Eating Out,4,973
9,6,2014,ATM Cash Withdrawal,General,10,963
10,6,2014,Costa Coffee,Eating Out,2,961
10,6,2014,Greggs,Eating Out,6,955
11,6,2014,Wild Bean Cafe,Eating Out,2,953
11,6,2014,Pret A Manger,Eating Out,7,946
11,6,2014,ATM Cash Withdrawal,General,10,936
12,6,2014,McDonalds,Eating Out,6,930
12,6,2014,ATM Cash Withdrawal,General,10,920
13,6,2014,Waitrose,Groceries,80,840
13,6,2014,The West Cornwall Pasty Company,Eating Out,7,833
14,6,2014,ATM Cash Withdrawal,General,10,823
14,6,2014,Paying back James,,8,815
15,6,2014,BRGAS-Electricity,Bills,36,779
15,6,2014,BRGAS-Gas,Bills,22,757
15,6,2014,Pizza Express,Eating Out,54,703
16,6,2014,LBS Council Tax,Bills,50,653
16,6,2014,South West Trains,Transport,38,615
16,6,2014,The West Cornwall Pasty Company,Eating Out,8,607
17,6,2014,Costa Coffee,Eating Out,2,605
17,6,2014,ATM Cash Withdrawal,General,20,585
18,6,2014,Starbucks Coffee,Eating Out,1,584
18,6,2014,Pret A Manger,Eating Out,7,577
19,6,2014,Wild Bean Cafe,Eating Out,2,575
19,6,2014,McDonalds,Eating Out,7,568
20,6,2014,VIRGIN MEDIA PYMTS,Bills,38,530
20,6,2014,Sainsburys,Groceries,87,443
20,6,2014,Caffe Nero,Eating Out,2,441
20,6,2014,Subway,Eating Out,4,437
20,6,2014,Anglo restaurant,Eating Out,27,410
22,6,2014,Dominos Pizza,Eating Out,42,368
23,6,2014,South West Trains,Transport,24,344
23,6,2014,Costa Coffee,Eating Out,2,342
23,6,2014,The West Cornwall Pasty Company,Eating Out,7,335
24,6,2014,O2,Bills,31,304
24,6,2014,Costa Coffee,Eating Out,1,303
24,6,2014,Chicken Cottage,Eating Out,5,298
25,6,2014,Caffe Nero,Eating Out,1,297
25,6,2014,ATM Cash Withdrawal,General,20,277
26,6,2014,McDonalds,Eating Out,7,270
27,6,2014,Morrisons,Groceries,59,211
27,6,2014,Costa Coffee,Eating Out,2,209
27,6,2014,Greggs,Eating Out,6,203
29,6,2014,ATM Cash Withdrawal,General,20,183
30,6,2014,South West Trains,Transport,32,151
30,6,2014,Costa Coffee,Eating Out,2,149
30,6,2014,Greggs,Eating Out,8,141
30,6,2014,ATM Cash Withdrawal,General,10,131
1,7,2014,Rhino Sports salary,General,1700,1831
1,7,2014,Caffe Nero,Eating Out,1,1830
1,7,2014,Greggs,Eating Out,7,1823
2,7,2014,Chicken Cottage,Eating Out,7,1816
2,7,2014,Paying back James,,6,1810
3,7,2014,Costa Coffee,Eating Out,2,1808
3,7,2014,Subway,Eating Out,5,1803
4,7,2014,Tescos,Groceries,65,1738
4,7,2014,Wild Bean Cafe,Eating Out,2,1736
4,7,2014,Anglo restaurant,Eating Out,31,1705
6,7,2014,ATM Cash Withdrawal,General,10,1695
7,7,2014,Cubit and West rent,Rent,550,1145
7,7,2014,South West Trains,Transport,33,1112
7,7,2014,Subway,Eating Out,4,1108
8,7,2014,Wild Bean Cafe,Eating Out,1,1107
9,7,2014,Costa Coffee,Eating Out,2,1105
9,7,2014,Chicken Cottage,Eating Out,4,1101
9,7,2014,ATM Cash Withdrawal,General,10,1091
10,7,2014,ATM Cash Withdrawal,General,20,1071
11,7,2014,ASDA,Groceries,72,999
11,7,2014,Wild Bean Cafe,Eating Out,1,998
11,7,2014,Greggs,Eating Out,4,994
11,7,2014,Scott's Restaurant,Eating Out,34,960
11,7,2014,ATM Cash Withdrawal,General,10,950
12,7,2014,ATM Cash Withdrawal,General,20,930
14,7,2014,South West Trains,Transport,26,904
14,7,2014,The West Cornwall Pasty Company,Eating Out,8,896
15,7,2014,BRGAS-Electricity,Bills,37,859
15,7,2014,BRGAS-Gas,Bills,34,825
15,7,2014,Costa Coffee,Eating Out,2,823
15,7,2014,Subway,Eating Out,4,819
16,7,2014,LBS Council Tax,Bills,50,769
16,7,2014,Chicken Cottage,Eating Out,8,761
17,7,2014,Wild Bean Cafe,Eating Out,1,760
17,7,2014,Greggs,Eating Out,5,755
18,7,2014,Morrisons,Groceries,42,713
18,7,2014,Caffe Nero,Eating Out,2,711
18,7,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,54,657
18,7,2014,ATM Cash Withdrawal,General,20,637
20,7,2014,VIRGIN MEDIA PYMTS,Bills,51,586
20,7,2014,ATM Cash Withdrawal,General,20,566
21,7,2014,South West Trains,Transport,31,535
21,7,2014,Caffe Nero,Eating Out,1,534
21,7,2014,Chicken Cottage,Eating Out,8,526
21,7,2014,ATM Cash Withdrawal,General,10,516
22,7,2014,Pret A Manger,Eating Out,5,511
22,7,2014,ATM Cash Withdrawal,General,20,491
23,7,2014,Pret A Manger,Eating Out,7,484
24,7,2014,O2,Bills,31,453
24,7,2014,Caffe Nero,Eating Out,1,452
25,7,2014,Morrisons,Groceries,79,373
25,7,2014,Wild Bean Cafe,Eating Out,2,371
25,7,2014,Anglo restaurant,Eating Out,51,320
25,7,2014,ATM Cash Withdrawal,General,10,310
26,7,2014,Fabric Club,Eating Out,14,296
26,7,2014,Fabric Club,Eating Out,13,283
26,7,2014,Fabric Club,Eating Out,14,269
26,7,2014,Fabric Club,Eating Out,14,255
27,7,2014,ATM Cash Withdrawal,General,20,235
28,7,2014,South West Trains,Transport,33,202
28,7,2014,Starbucks Coffee,Eating Out,2,200
28,7,2014,ATM Cash Withdrawal,General,20,180
29,7,2014,Caffe Nero,Eating Out,1,179
29,7,2014,ATM Cash Withdrawal,General,10,169
30,7,2014,Starbucks Coffee,Eating Out,2,167
30,7,2014,Chicken Cottage,Eating Out,7,160
31,7,2014,Wild Bean Cafe,Eating Out,2,158
31,7,2014,ATM Cash Withdrawal,General,20,138
1,8,2014,Rhino Sports salary,General,1700,1838
1,8,2014,Morrisons,Groceries,61,1777
1,8,2014,Costa Coffee,Eating Out,1,1776
1,8,2014,McDonalds,Eating Out,5,1771
1,8,2014,Anglo restaurant,Eating Out,47,1724
3,8,2014,Anglo restaurant,Eating Out,39,1685
4,8,2014,South West Trains,Transport,30,1655
5,8,2014,Starbucks Coffee,Eating Out,1,1654
6,8,2014,Wild Bean Cafe,Eating Out,2,1652
6,8,2014,Greggs,Eating Out,4,1648
7,8,2014,Cubit and West rent,Rent,550,1098
