Day,Month,Year,Description,Category,Value,Balance
21,11,2013,Greggs,Eating Out,4,3070
22,11,2013,Morrisons,Groceries,63,3007
22,11,2013,ATM Cash Withdrawal,General,10,2997
24,11,2013,O2,Bills,27,2970
24,11,2013,Paying back Julie,,1,2969
25,11,2013,South West Trains,Transport,30,2939
25,11,2013,Caffe Nero,Eating Out,1,2938
26,11,2013,ATM Cash Withdrawal,General,10,2928
27,11,2013,ATM Cash Withdrawal,General,20,2908
28,11,2013,Starbucks Coffee,Eating Out,1,2907
29,11,2013,ASDA,Groceries,71,2836
29,11,2013,Starbucks Coffee,Eating Out,2,2834
29,11,2013,The West Cornwall Pasty Company,Eating Out,5,2829
29,11,2013,Heaven Club,Eating Out,14,2815
29,11,2013,Heaven Club,Eating Out,5,2810
29,11,2013,Heaven Club,Eating Out,6,2804
29,11,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,37,2767
1,12,2013,Rhino Sports salary,General,1600,4367
1,12,2013,Scott's Restaurant,Eating Out,48,4319
2,12,2013,South West Trains,Transport,35,4284
2,12,2013,Costa Coffee,Eating Out,2,4282
3,12,2013,Costa Coffee,Eating Out,2,4280
3,12,2013,The West Cornwall Pasty Company,Eating Out,5,4275
3,12,2013,ATM Cash Withdrawal,General,20,4255
4,12,2013,Wild Bean Cafe,Eating Out,1,4254
5,12,2013,Costa Coffee,Eating Out,1,4253
5,12,2013,McDonalds,Eating Out,6,4247
6,12,2013,Morrisons,Groceries,58,4189
6,12,2013,Starbucks Coffee,Eating Out,2,4187
6,12,2013,ATM Cash Withdrawal,General,10,4177
7,12,2013,Cubit and West rent,Rent,440,3737
8,12,2013,Pizza Express,Eating Out,57,3680
9,12,2013,South West Trains,Transport,36,3644
9,12,2013,Costa Coffee,Eating Out,1,3643
9,12,2013,ATM Cash Withdrawal,General,20,3623
9,12,2013,Tool Shop,,3,3620
10,12,2013,Costa Coffee,Eating Out,1,3619
10,12,2013,ATM Cash Withdrawal,General,10,3609
11,12,2013,Caffe Nero,Eating Out,1,3608
11,12,2013,The West Cornwall Pasty Company,Eating Out,7,3601
12,12,2013,Starbucks Coffee,Eating Out,1,3600
12,12,2013,ATM Cash Withdrawal,General,20,3580
13,12,2013,Morrisons,Groceries,55,3525
13,12,2013,Chicken Cottage,Eating Out,6,3519
14,12,2013,ATM Cash Withdrawal,General,10,3509
15,12,2013,BRGAS-Electricity,Bills,30,3479
15,12,2013,BRGAS-Gas,Bills,31,3448
16,12,2013,LBS Council Tax,Bills,35,3413
16,12,2013,South West Trains,Transport,34,3379
16,12,2013,Starbucks Coffee,Eating Out,1,3378
16,12,2013,ATM Cash Withdrawal,General,10,3368
17,12,2013,Starbucks Coffee,Eating Out,2,3366
17,12,2013,Pret A Manger,Eating Out,5,3361
18,12,2013,Starbucks Coffee,Eating Out,2,3359
19,12,2013,Caffe Nero,Eating Out,1,3358
19,12,2013,Pret A Manger,Eating Out,5,3353
20,12,2013,VIRGIN MEDIA PYMTS,Bills,35,3318
20,12,2013,Waitrose,Groceries,59,3259
20,12,2013,Wild Bean Cafe,Eating Out,1,3258
20,12,2013,McDonalds,Eating Out,7,3251
20,12,2013,ATM Cash Withdrawal,General,10,3241
22,12,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,44,3197
22,12,2013,ATM Cash Withdrawal,General,20,3177
23,12,2013,South West Trains,Transport,26,3151
23,12,2013,Costa Coffee,Eating Out,2,3149
23,12,2013,Paying back Julie,,6,3143
24,12,2013,O2,Bills,25,3118
24,12,2013,Starbucks Coffee,Eating Out,1,3117
24,12,2013,McDonalds,Eating Out,7,3110
25,12,2013,Caffe Nero,Eating Out,1,3109
25,12,2013,The West Cornwall Pasty Company,Eating Out,8,3101
26,12,2013,Wild Bean Cafe,Eating Out,1,3100
27,12,2013,Morrisons,Groceries,44,3056
27,12,2013,Pret A Manger,Eating Out,7,3049
28,12,2013,Restaurant Gordon RamsayPortland Restaurant,Eating Out,30,3019
29,12,2013,ATM Cash Withdrawal,General,20,2999
30,12,2013,South West Trains,Transport,37,2962
30,12,2013,Caffe Nero,Eating Out,2,2960
30,12,2013,ATM Cash Withdrawal,General,10,2950
31,12,2013,ATM Cash Withdrawal,General,20,2930
1,1,2014,Rhino Sports salary,General,1600,4530
2,1,2014,Starbucks Coffee,Eating Out,2,4528
2,1,2014,Greggs,Eating Out,7,4521
3,1,2014,Tescos,Groceries,69,4452
3,1,2014,Subway,Eating Out,7,4445
4,1,2014,Dominos Pizza,Eating Out,46,4399
5,1,2014,Cheam Service Station,,1,4398
6,1,2014,South West Trains,Transport,29,4369
6,1,2014,Wild Bean Cafe,Eating Out,1,4368
6,1,2014,ATM Cash Withdrawal,General,10,4358
7,1,2014,Cubit and West rent,Rent,440,3918
7,1,2014,Caffe Nero,Eating Out,2,3916
7,1,2014,Chicken Cottage,Eating Out,7,3909
7,1,2014,Tool Shop,,1,3908
8,1,2014,Wild Bean Cafe,Eating Out,1,3907
8,1,2014,Chicken Cottage,Eating Out,7,3900
8,1,2014,ATM Cash Withdrawal,General,10,3890
9,1,2014,Greggs,Eating Out,4,3886
10,1,2014,Morrisons,Groceries,68,3818
10,1,2014,Costa Coffee,Eating Out,2,3816
10,1,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,57,3759
11,1,2014,ATM Cash Withdrawal,General,20,3739
13,1,2014,South West Trains,Transport,32,3707
13,1,2014,Wild Bean Cafe,Eating Out,2,3705
14,1,2014,Caffe Nero,Eating Out,2,3703
14,1,2014,McDonalds,Eating Out,6,3697
15,1,2014,BRGAS-Electricity,Bills,46,3651
15,1,2014,BRGAS-Gas,Bills,41,3610
15,1,2014,Wild Bean Cafe,Eating Out,2,3608
15,1,2014,Greggs,Eating Out,4,3604
16,1,2014,LBS Council Tax,Bills,35,3569
16,1,2014,Caffe Nero,Eating Out,2,3567
16,1,2014,The West Cornwall Pasty Company,Eating Out,5,3562
16,1,2014,Tool Shop,,5,3557
17,1,2014,Sainsburys,Groceries,72,3485
17,1,2014,Wild Bean Cafe,Eating Out,2,3483
17,1,2014,Pret A Manger,Eating Out,5,3478
18,1,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,34,3444
19,1,2014,Scott's Restaurant,Eating Out,34,3410
20,1,2014,VIRGIN MEDIA PYMTS,Bills,43,3367
20,1,2014,South West Trains,Transport,28,3339
20,1,2014,Starbucks Coffee,Eating Out,2,3337
20,1,2014,ATM Cash Withdrawal,General,10,3327
21,1,2014,Wild Bean Cafe,Eating Out,2,3325
21,1,2014,Pret A Manger,Eating Out,8,3317
22,1,2014,Starbucks Coffee,Eating Out,1,3316
22,1,2014,ATM Cash Withdrawal,General,20,3296
23,1,2014,Costa Coffee,Eating Out,2,3294
23,1,2014,Chicken Cottage,Eating Out,8,3286
23,1,2014,Paying back James,,4,3282
24,1,2014,O2,Bills,26,3256
24,1,2014,Sainsburys,Groceries,52,3204
24,1,2014,Caffe Nero,Eating Out,2,3202
27,1,2014,South West Trains,Transport,33,3169
27,1,2014,Starbucks Coffee,Eating Out,1,3168
27,1,2014,Subway,Eating Out,6,3162
28,1,2014,Starbucks Coffee,Eating Out,2,3160
29,1,2014,Costa Coffee,Eating Out,2,3158
29,1,2014,Greggs,Eating Out,4,3154
30,1,2014,Caffe Nero,Eating Out,1,3153
31,1,2014,Waitrose,Groceries,39,3114
31,1,2014,Wild Bean Cafe,Eating Out,2,3112
31,1,2014,The West Cornwall Pasty Company,Eating Out,7,3105
31,1,2014,Ministry of Sound ClubXOYO Club,Eating Out,14,3091
31,1,2014,Ministry of Sound ClubXOYO Club,Eating Out,12,3079
31,1,2014,Ministry of Sound ClubXOYO Club,Eating Out,13,3066
1,2,2014,Rhino Sports salary,General,1600,4666
1,2,2014,Pizza Express,Eating Out,37,4629
3,2,2014,South West Trains,Transport,34,4595
3,2,2014,Starbucks Coffee,Eating Out,2,4593
3,2,2014,The West Cornwall Pasty Company,Eating Out,8,4585
3,2,2014,Red Shop,,8,4577
4,2,2014,Starbucks Coffee,Eating Out,2,4575
4,2,2014,McDonalds,Eating Out,6,4569
5,2,2014,Greggs,Eating Out,7,4562
6,2,2014,Costa Coffee,Eating Out,1,4561
6,2,2014,McDonalds,Eating Out,5,4556
7,2,2014,Cubit and West rent,Rent,440,4116
7,2,2014,ASDA,Groceries,55,4061
7,2,2014,Subway,Eating Out,6,4055
7,2,2014,Dominos Pizza,Eating Out,59,3996
8,2,2014,Scott's Restaurant,Eating Out,51,3945
10,2,2014,South West Trains,Transport,38,3907
10,2,2014,Starbucks Coffee,Eating Out,2,3905
11,2,2014,McDonalds,Eating Out,7,3898
11,2,2014,ATM Cash Withdrawal,General,10,3888
12,2,2014,Starbucks Coffee,Eating Out,1,3887
12,2,2014,Greggs,Eating Out,5,3882
13,2,2014,Wild Bean Cafe,Eating Out,1,3881
13,2,2014,Chicken Cottage,Eating Out,6,3875
14,2,2014,Tescos,Groceries,58,3817
14,2,2014,Starbucks Coffee,Eating Out,1,3816
14,2,2014,Subway,Eating Out,5,3811
14,2,2014,Scott's Restaurant,Eating Out,44,3767
15,2,2014,BRGAS-Electricity,Bills,27,3740
15,2,2014,BRGAS-Gas,Bills,23,3717
16,2,2014,LBS Council Tax,Bills,35,3682
17,2,2014,South West Trains,Transport,24,3658
17,2,2014,Wild Bean Cafe,Eating Out,2,3656
17,2,2014,ATM Cash Withdrawal,General,20,3636
17,2,2014,Cheam Service Station,,5,3631
18,2,2014,Costa Coffee,Eating Out,1,3630
18,2,2014,Subway,Eating Out,6,3624
18,2,2014,Paying back Julie,,7,3617
19,2,2014,Starbucks Coffee,Eating Out,2,3615
20,2,2014,VIRGIN MEDIA PYMTS,Bills,23,3592
20,2,2014,Wild Bean Cafe,Eating Out,1,3591
20,2,2014,McDonalds,Eating Out,4,3587
21,2,2014,Tescos,Groceries,52,3535
21,2,2014,The West Cornwall Pasty Company,Eating Out,8,3527
21,2,2014,Ministry of Sound ClubXOYO Club,Eating Out,9,3518
21,2,2014,Ministry of Sound ClubXOYO Club,Eating Out,5,3513
21,2,2014,Ministry of Sound ClubXOYO Club,Eating Out,8,3505
21,2,2014,Ministry of Sound ClubXOYO Club,Eating Out,12,3493
21,2,2014,Ministry of Sound ClubXOYO Club,Eating Out,13,3480
21,2,2014,ATM Cash Withdrawal,General,20,3460
22,2,2014,Dominos Pizza,Eating Out,40,3420
24,2,2014,O2,Bills,30,3390
24,2,2014,South West Trains,Transport,31,3359
24,2,2014,Caffe Nero,Eating Out,2,3357
24,2,2014,The West Cornwall Pasty Company,Eating Out,8,3349
24,2,2014,ATM Cash Withdrawal,General,20,3329
25,2,2014,Paying back Julie,,1,3328
26,2,2014,Wild Bean Cafe,Eating Out,2,3326
26,2,2014,Greggs,Eating Out,8,3318
26,2,2014,ATM Cash Withdrawal,General,10,3308
26,2,2014,Cheam Service Station,,9,3299
27,2,2014,Starbucks Coffee,Eating Out,1,3298
28,2,2014,Tescos,Groceries,42,3256
28,2,2014,Subway,Eating Out,6,3250
1,3,2014,Rhino Sports salary,General,1600,4850
1,3,2014,ATM Cash Withdrawal,General,20,4830
1,3,2014,Paying back James,,2,4828
2,3,2014,Scott's Restaurant,Eating Out,54,4774
3,3,2014,South West Trains,Transport,38,4736
3,3,2014,Starbucks Coffee,Eating Out,2,4734
3,3,2014,McDonalds,Eating Out,7,4727
4,3,2014,Pret A Manger,Eating Out,5,4722
5,3,2014,Wild Bean Cafe,Eating Out,2,4720
5,3,2014,McDonalds,Eating Out,5,4715
5,3,2014,Paying back Julie,,1,4714
6,3,2014,Starbucks Coffee,Eating Out,2,4712
6,3,2014,Chicken Cottage,Eating Out,5,4707
7,3,2014,Cubit and West rent,Rent,440,4267
7,3,2014,Sainsburys,Groceries,60,4207
7,3,2014,Costa Coffee,Eating Out,2,4205
9,3,2014,Anglo restaurant,Eating Out,36,4169
10,3,2014,South West Trains,Transport,34,4135
10,3,2014,Costa Coffee,Eating Out,1,4134
10,3,2014,ATM Cash Withdrawal,General,20,4114
11,3,2014,Caffe Nero,Eating Out,2,4112
11,3,2014,Chicken Cottage,Eating Out,4,4108
12,3,2014,Caffe Nero,Eating Out,2,4106
13,3,2014,Wild Bean Cafe,Eating Out,1,4105
13,3,2014,Greggs,Eating Out,4,4101
13,3,2014,Tool Shop,,8,4093
14,3,2014,Morrisons,Groceries,47,4046
14,3,2014,Wild Bean Cafe,Eating Out,1,4045
14,3,2014,Greggs,Eating Out,7,4038
15,3,2014,BRGAS-Electricity,Bills,36,4002
15,3,2014,BRGAS-Gas,Bills,33,3969
15,3,2014,Pizza Express,Eating Out,51,3918
15,3,2014,ATM Cash Withdrawal,General,10,3908
16,3,2014,LBS Council Tax,Bills,35,3873
17,3,2014,South West Trains,Transport,34,3839
17,3,2014,Caffe Nero,Eating Out,1,3838
17,3,2014,The West Cornwall Pasty Company,Eating Out,6,3832
17,3,2014,Cheam Service Station,,5,3827
18,3,2014,Costa Coffee,Eating Out,2,3825
18,3,2014,McDonalds,Eating Out,4,3821
19,3,2014,Caffe Nero,Eating Out,1,3820
19,3,2014,Greggs,Eating Out,7,3813
19,3,2014,Red Shop,,3,3810
20,3,2014,VIRGIN MEDIA PYMTS,Bills,21,3789
20,3,2014,Caffe Nero,Eating Out,2,3787
20,3,2014,Chicken Cottage,Eating Out,7,3780
20,3,2014,ATM Cash Withdrawal,General,20,3760
21,3,2014,Sainsburys,Groceries,62,3698
21,3,2014,Starbucks Coffee,Eating Out,2,3696
21,3,2014,Chicken Cottage,Eating Out,4,3692
21,3,2014,Anglo restaurant,Eating Out,59,3633
23,3,2014,ATM Cash Withdrawal,General,20,3613
23,3,2014,Tool Shop,,3,3610
24,3,2014,O2,Bills,31,3579
24,3,2014,South West Trains,Transport,30,3549
25,3,2014,Caffe Nero,Eating Out,1,3548
26,3,2014,Starbucks Coffee,Eating Out,1,3547
26,3,2014,The West Cornwall Pasty Company,Eating Out,8,3539
26,3,2014,ATM Cash Withdrawal,General,10,3529
27,3,2014,Wild Bean Cafe,Eating Out,2,3527
27,3,2014,The West Cornwall Pasty Company,Eating Out,7,3520
28,3,2014,Morrisons,Groceries,50,3470
28,3,2014,Costa Coffee,Eating Out,1,3469
28,3,2014,The Grand Pub,Eating Out,12,3457
28,3,2014,The Grand Pub,Eating Out,7,3450
28,3,2014,The Grand Pub,Eating Out,9,3441
28,3,2014,The Grand Pub,Eating Out,14,3427
29,3,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,53,3374
31,3,2014,South West Trains,Transport,30,3344
31,3,2014,Wild Bean Cafe,Eating Out,1,3343
31,3,2014,Subway,Eating Out,4,3339
1,4,2014,Rhino Sports salary,General,1600,4939
1,4,2014,Wild Bean Cafe,Eating Out,2,4937
1,4,2014,Subway,Eating Out,7,4930
2,4,2014,Wild Bean Cafe,Eating Out,2,4928
2,4,2014,Subway,Eating Out,6,4922
2,4,2014,ATM Cash Withdrawal,General,20,4902
4,4,2014,Tescos,Groceries,78,4824
4,4,2014,Caffe Nero,Eating Out,2,4822
4,4,2014,McDonalds,Eating Out,8,4814
4,4,2014,Pizza Express,Eating Out,38,4776
4,4,2014,ATM Cash Withdrawal,General,10,4766
5,4,2014,Cheam Service Station,,8,4758
6,4,2014,Paying back James,,3,4755
7,4,2014,Cubit and West rent,Rent,440,4315
7,4,2014,South West Trains,Transport,29,4286
7,4,2014,Costa Coffee,Eating Out,1,4285
7,4,2014,Subway,Eating Out,4,4281
7,4,2014,ATM Cash Withdrawal,General,10,4271
8,4,2014,Wild Bean Cafe,Eating Out,2,4269
8,4,2014,Subway,Eating Out,5,4264
9,4,2014,Caffe Nero,Eating Out,1,4263
9,4,2014,Subway,Eating Out,8,4255
10,4,2014,Costa Coffee,Eating Out,1,4254
10,4,2014,The West Cornwall Pasty Company,Eating Out,7,4247
11,4,2014,Sainsburys,Groceries,59,4188
11,4,2014,Subway,Eating Out,6,4182
12,4,2014,ATM Cash Withdrawal,General,10,4172
13,4,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,43,4129
13,4,2014,ATM Cash Withdrawal,General,20,4109
13,4,2014,Paying back James,,4,4105
14,4,2014,South West Trains,Transport,37,4068
14,4,2014,Costa Coffee,Eating Out,1,4067
14,4,2014,Chicken Cottage,Eating Out,8,4059
14,4,2014,Paying back James,,8,4051
15,4,2014,BRGAS-Electricity,Bills,34,4017
15,4,2014,BRGAS-Gas,Bills,31,3986
15,4,2014,Costa Coffee,Eating Out,1,3985
16,4,2014,LBS Council Tax,Bills,35,3950
16,4,2014,Wild Bean Cafe,Eating Out,1,3949
17,4,2014,Wild Bean Cafe,Eating Out,1,3948
17,4,2014,Greggs,Eating Out,5,3943
17,4,2014,ATM Cash Withdrawal,General,20,3923
18,4,2014,Waitrose,Groceries,50,3873
18,4,2014,Caffe Nero,Eating Out,2,3871
18,4,2014,The West Cornwall Pasty Company,Eating Out,6,3865
18,4,2014,Heaven Club,Eating Out,5,3860
18,4,2014,Heaven Club,Eating Out,8,3852
18,4,2014,Heaven Club,Eating Out,13,3839
18,4,2014,Anglo restaurant,Eating Out,57,3782
19,4,2014,ATM Cash Withdrawal,General,20,3762
20,4,2014,VIRGIN MEDIA PYMTS,Bills,27,3735
20,4,2014,ATM Cash Withdrawal,General,20,3715
20,4,2014,Tool Tec,,7,3708
21,4,2014,South West Trains,Transport,24,3684
21,4,2014,Starbucks Coffee,Eating Out,1,3683
21,4,2014,ATM Cash Withdrawal,General,10,3673
22,4,2014,Caffe Nero,Eating Out,2,3671
23,4,2014,Caffe Nero,Eating Out,2,3669
24,4,2014,O2,Bills,30,3639
24,4,2014,ATM Cash Withdrawal,General,10,3629
25,4,2014,Sainsburys,Groceries,71,3558
25,4,2014,Starbucks Coffee,Eating Out,2,3556
25,4,2014,Greggs,Eating Out,4,3552
26,4,2014,Anglo restaurant,Eating Out,24,3528
26,4,2014,ATM Cash Withdrawal,General,10,3518
27,4,2014,Scott's Restaurant,Eating Out,26,3492
27,4,2014,Paying back Julie,,2,3490
28,4,2014,South West Trains,Transport,37,3453
28,4,2014,Costa Coffee,Eating Out,2,3451
28,4,2014,Subway,Eating Out,5,3446
28,4,2014,ATM Cash Withdrawal,General,20,3426
29,4,2014,Costa Coffee,Eating Out,2,3424
29,4,2014,Chicken Cottage,Eating Out,7,3417
1,5,2014,Rhino Sports salary,General,1600,5017
1,5,2014,Wild Bean Cafe,Eating Out,2,5015
2,5,2014,Morrisons,Groceries,44,4971
2,5,2014,Costa Coffee,Eating Out,2,4969
2,5,2014,McDonalds,Eating Out,7,4962
4,5,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,24,4938
5,5,2014,South West Trains,Transport,27,4911
5,5,2014,Caffe Nero,Eating Out,2,4909
6,5,2014,Caffe Nero,Eating Out,1,4908
7,5,2014,Cubit and West rent,Rent,440,4468
7,5,2014,Starbucks Coffee,Eating Out,2,4466
8,5,2014,McDonalds,Eating Out,8,4458
9,5,2014,Waitrose,Groceries,67,4391
9,5,2014,Wild Bean Cafe,Eating Out,2,4389
10,5,2014,Dominos Pizza,Eating Out,42,4347
11,5,2014,Dominos Pizza,Eating Out,56,4291
12,5,2014,South West Trains,Transport,32,4259
12,5,2014,Caffe Nero,Eating Out,2,4257
12,5,2014,ATM Cash Withdrawal,General,20,4237
13,5,2014,Starbucks Coffee,Eating Out,1,4236
14,5,2014,Costa Coffee,Eating Out,2,4234
15,5,2014,BRGAS-Electricity,Bills,30,4204
15,5,2014,BRGAS-Gas,Bills,24,4180
15,5,2014,Costa Coffee,Eating Out,1,4179
15,5,2014,Pret A Manger,Eating Out,8,4171
15,5,2014,ATM Cash Withdrawal,General,20,4151
16,5,2014,LBS Council Tax,Bills,35,4116
16,5,2014,Waitrose,Groceries,77,4039
16,5,2014,Caffe Nero,Eating Out,2,4037
16,5,2014,Greggs,Eating Out,7,4030
16,5,2014,Fabric Club,Eating Out,15,4015
16,5,2014,Fabric Club,Eating Out,15,4000
18,5,2014,Pizza Express,Eating Out,37,3963
19,5,2014,South West Trains,Transport,37,3926
20,5,2014,VIRGIN MEDIA PYMTS,Bills,39,3887
20,5,2014,Wild Bean Cafe,Eating Out,2,3885
20,5,2014,McDonalds,Eating Out,7,3878
21,5,2014,Starbucks Coffee,Eating Out,1,3877
21,5,2014,McDonalds,Eating Out,8,3869
22,5,2014,Wild Bean Cafe,Eating Out,1,3868
22,5,2014,Chicken Cottage,Eating Out,4,3864
23,5,2014,Tescos,Groceries,69,3795
23,5,2014,Starbucks Coffee,Eating Out,1,3794
23,5,2014,The West Cornwall Pasty Company,Eating Out,4,3790
23,5,2014,Heaven Club,Eating Out,7,3783
24,5,2014,O2,Bills,31,3752
26,5,2014,South West Trains,Transport,25,3727
26,5,2014,Paying back James,,4,3723
27,5,2014,Caffe Nero,Eating Out,2,3721
27,5,2014,McDonalds,Eating Out,7,3714
27,5,2014,Red Shop,,2,3712
28,5,2014,Starbucks Coffee,Eating Out,1,3711
28,5,2014,The West Cornwall Pasty Company,Eating Out,7,3704
29,5,2014,Caffe Nero,Eating Out,2,3702
29,5,2014,Pret A Manger,Eating Out,6,3696
30,5,2014,Morrisons,Groceries,70,3626
30,5,2014,The West Cornwall Pasty Company,Eating Out,5,3621
31,5,2014,Restaurant Gordon RamsayPortland Restaurant,Eating Out,49,3572
1,6,2014,Rhino Sports salary,General,1600,5172
2,6,2014,South West Trains,Transport,33,5139
2,6,2014,Wild Bean Cafe,Eating Out,2,5137
2,6,2014,Civic Shop,,8,5129
3,6,2014,Wild Bean Cafe,Eating Out,2,5127
3,6,2014,ATM Cash Withdrawal,General,20,5107
4,6,2014,Costa Coffee,Eating Out,2,5105
5,6,2014,Costa Coffee,Eating Out,2,5103
5,6,2014,ATM Cash Withdrawal,General,20,5083
6,6,2014,Morrisons,Groceries,60,5023
6,6,2014,Starbucks Coffee,Eating Out,1,5022
6,6,2014,The West Cornwall Pasty Company,Eating Out,5,5017
7,6,2014,Cubit and West rent,Rent,440,4577
7,6,2014,Dominos Pizza,Eating Out,47,4530
9,6,2014,South West Trains,Transport,36,4494
9,6,2014,McDonalds,Eating Out,5,4489
9,6,2014,ATM Cash Withdrawal,General,20,4469
10,6,2014,Costa Coffee,Eating Out,2,4467
10,6,2014,Greggs,Eating Out,6,4461
11,6,2014,Caffe Nero,Eating Out,1,4460
11,6,2014,Chicken Cottage,Eating Out,5,4455
12,6,2014,Subway,Eating Out,6,4449
12,6,2014,ATM Cash Withdrawal,General,10,4439
12,6,2014,Cheam Service Station,,4,4435
13,6,2014,ASDA,Groceries,46,4389
13,6,2014,Scott's Restaurant,Eating Out,51,4338
15,6,2014,BRGAS-Electricity,Bills,20,4318
15,6,2014,BRGAS-Gas,Bills,35,4283
16,6,2014,LBS Council Tax,Bills,35,4248
16,6,2014,South West Trains,Transport,31,4217
16,6,2014,Caffe Nero,Eating Out,2,4215
17,6,2014,The West Cornwall Pasty Company,Eating Out,4,4211
18,6,2014,Starbucks Coffee,Eating Out,1,4210
18,6,2014,Pret A Manger,Eating Out,4,4206
18,6,2014,ATM Cash Withdrawal,General,10,4196
19,6,2014,Costa Coffee,Eating Out,1,4195
19,6,2014,The West Cornwall Pasty Company,Eating Out,8,4187
19,6,2014,ATM Cash Withdrawal,General,20,4167
20,6,2014,VIRGIN MEDIA PYMTS,Bills,28,4139
20,6,2014,Tescos,Groceries,40,4099
20,6,2014,Costa Coffee,Eating Out,2,4097
20,6,2014,Greggs,Eating Out,4,4093
21,6,2014,Scott's Restaurant,Eating Out,40,4053
22,6,2014,Dominos Pizza,Eating Out,28,4025
23,6,2014,South West Trains,Transport,29,3996
23,6,2014,Starbucks Coffee,Eating Out,2,3994
24,6,2014,O2,Bills,30,3964
24,6,2014,The West Cornwall Pasty Company,Eating Out,4,3960
25,6,2014,Starbucks Coffee,Eating Out,2,3958
25,6,2014,The West Cornwall Pasty Company,Eating Out,7,3951
26,6,2014,Costa Coffee,Eating Out,2,3949
26,6,2014,Chicken Cottage,Eating Out,6,3943
26,6,2014,ATM Cash Withdrawal,General,10,3933
27,6,2014,Tescos,Groceries,60,3873
27,6,2014,The West Cornwall Pasty Company,Eating Out,5,3868
28,6,2014,Scott's Restaurant,Eating Out,52,3816
28,6,2014,ATM Cash Withdrawal,General,20,3796
29,6,2014,Scott's Restaurant,Eating Out,57,3739
30,6,2014,South West Trains,Transport,35,3704
30,6,2014,McDonalds,Eating Out,7,3697
30,6,2014,ATM Cash Withdrawal,General,20,3677
1,7,2014,Rhino Sports salary,General,1600,5277
1,7,2014,Costa Coffee,Eating Out,2,5275
2,7,2014,Costa Coffee,Eating Out,1,5274
2,7,2014,McDonalds,Eating Out,5,5269
3,7,2014,Caffe Nero,Eating Out,2,5267
4,7,2014,Tescos,Groceries,55,5212
4,7,2014,Scott's Restaurant,Eating Out,27,5185
4,7,2014,ATM Cash Withdrawal,General,20,5165
5,7,2014,Scott's Restaurant,Eating Out,42,5123
5,7,2014,ATM Cash Withdrawal,General,10,5113
6,7,2014,Red Shop,,3,5110
7,7,2014,Cubit and West rent,Rent,440,4670
7,7,2014,South West Trains,Transport,30,4640
7,7,2014,Costa Coffee,Eating Out,1,4639
7,7,2014,Pret A Manger,Eating Out,7,4632
7,7,2014,ATM Cash Withdrawal,General,10,4622
8,7,2014,McDonalds,Eating Out,6,4616
9,7,2014,Starbucks Coffee,Eating Out,2,4614
10,7,2014,Caffe Nero,Eating Out,2,4612
10,7,2014,The West Cornwall Pasty Company,Eating Out,8,4604
11,7,2014,Waitrose,Groceries,45,4559
11,7,2014,Starbucks Coffee,Eating Out,2,4557
11,7,2014,McDonalds,Eating Out,6,4551
11,7,2014,ATM Cash Withdrawal,General,10,4541
12,7,2014,Scott's Restaurant,Eating Out,41,4500
13,7,2014,Pizza Express,Eating Out,36,4464
13,7,2014,ATM Cash Withdrawal,General,10,4454
14,7,2014,South West Trains,Transport,36,4418
14,7,2014,Subway,Eating Out,6,4412
15,7,2014,BRGAS-Electricity,Bills,24,4388
15,7,2014,BRGAS-Gas,Bills,22,4366
15,7,2014,Caffe Nero,Eating Out,2,4364
15,7,2014,Pret A Manger,Eating Out,4,4360
16,7,2014,LBS Council Tax,Bills,35,4325
16,7,2014,McDonalds,Eating Out,6,4319
16,7,2014,ATM Cash Withdrawal,General,10,4309
17,7,2014,Starbucks Coffee,Eating Out,1,4308
17,7,2014,McDonalds,Eating Out,6,4302
18,7,2014,Morrisons,Groceries,62,4240
18,7,2014,Wild Bean Cafe,Eating Out,2,4238
18,7,2014,ATM Cash Withdrawal,General,10,4228
20,7,2014,VIRGIN MEDIA PYMTS,Bills,41,4187
20,7,2014,Pizza Express,Eating Out,45,4142
20,7,2014,ATM Cash Withdrawal,General,20,4122
21,7,2014,South West Trains,Transport,31,4091
21,7,2014,Wild Bean Cafe,Eating Out,2,4089
21,7,2014,Pret A Manger,Eating Out,8,4081
21,7,2014,ATM Cash Withdrawal,General,20,4061
22,7,2014,ATM Cash Withdrawal,General,10,4051
23,7,2014,Starbucks Coffee,Eating Out,1,4050
23,7,2014,Chicken Cottage,Eating Out,8,4042
24,7,2014,O2,Bills,30,4012
24,7,2014,Starbucks Coffee,Eating Out,2,4010
24,7,2014,Greggs,Eating Out,8,4002
25,7,2014,ASDA,Groceries,47,3955
25,7,2014,Costa Coffee,Eating Out,2,3953
25,7,2014,Scott's Restaurant,Eating Out,36,3917
26,7,2014,ATM Cash Withdrawal,General,20,3897
28,7,2014,South West Trains,Transport,26,3871
28,7,2014,Caffe Nero,Eating Out,2,3869
29,7,2014,Starbucks Coffee,Eating Out,2,3867
29,7,2014,The West Cornwall Pasty Company,Eating Out,7,3860
30,7,2014,Wild Bean Cafe,Eating Out,1,3859
